Order_ID,Order_Date,Order_Priority,Ord_id
22210,19-09-2011,CRITICAL,Ord_4159
22628,29-10-2009,MEDIUM,Ord_4160
23106,20-10-2010,MEDIUM,Ord_4161
23360,11/5/2009,LOW,Ord_4162
23809,4/6/2012,NOT SPECIFIED,Ord_4163
24870,24-04-2009,LOW,Ord_4164
25793,7/4/2012,LOW,Ord_4165
26629,10/7/2009,HIGH,Ord_4166
27875,26-03-2010,LOW,Ord_4167
27879,26-02-2010,MEDIUM,Ord_4168
28198,8/2/2012,MEDIUM,Ord_4169
28583,12/11/2009,CRITICAL,Ord_4170
28738,10/8/2012,MEDIUM,Ord_4171
29120,12/5/2010,LOW,Ord_4172
29504,23-09-2010,NOT SPECIFIED,Ord_4173
30625,8/2/2010,CRITICAL,Ord_4174
31174,26-03-2009,NOT SPECIFIED,Ord_4175
31302,1/8/2012,HIGH,Ord_4176
31973,12/5/2011,NOT SPECIFIED,Ord_4177
32101,26-12-2009,LOW,Ord_4178
32929,2/5/2011,LOW,Ord_4179
33414,10/2/2012,NOT SPECIFIED,Ord_4180
34596,31-08-2011,CRITICAL,Ord_4181
35457,7/12/2009,LOW,Ord_4182
35940,27-05-2010,CRITICAL,Ord_4183
37313,2/7/2012,NOT SPECIFIED,Ord_4184
37348,13-06-2009,HIGH,Ord_4185
37510,8/3/2009,CRITICAL,Ord_4186
37762,6/6/2012,MEDIUM,Ord_4187
38628,29-10-2011,LOW,Ord_4188
38848,16-12-2012,HIGH,Ord_4189
38950,2/7/2011,NOT SPECIFIED,Ord_4190
39521,9/8/2009,LOW,Ord_4191
40289,26-11-2012,NOT SPECIFIED,Ord_4192
40775,17-11-2010,LOW,Ord_4193
41094,6/1/2009,LOW,Ord_4194
41351,23-09-2010,NOT SPECIFIED,Ord_4195
41605,25-12-2010,MEDIUM,Ord_4196
41667,20-06-2012,HIGH,Ord_4197
42982,27-07-2012,LOW,Ord_4198
44167,30-01-2012,CRITICAL,Ord_4199
44997,28-09-2011,LOW,Ord_4200
45408,26-12-2010,LOW,Ord_4201
45924,21-12-2010,LOW,Ord_4202
46565,22-06-2011,NOT SPECIFIED,Ord_4203
47173,1/9/2009,NOT SPECIFIED,Ord_4204
47271,28-07-2011,MEDIUM,Ord_4205
47815,30-12-2012,NOT SPECIFIED,Ord_4206
47909,9/3/2010,MEDIUM,Ord_4207
48609,24-02-2010,HIGH,Ord_4208
48643,18-10-2012,MEDIUM,Ord_4209
49380,4/5/2012,MEDIUM,Ord_4210
49607,4/5/2009,MEDIUM,Ord_4211
49862,12/9/2012,NOT SPECIFIED,Ord_4212
50209,10/9/2010,HIGH,Ord_4213
50432,7/6/2009,LOW,Ord_4214
50500,6/9/2011,LOW,Ord_4215
50626,20-10-2009,MEDIUM,Ord_4216
50657,18-12-2011,HIGH,Ord_4217
51175,14-08-2012,HIGH,Ord_4218
51202,13-04-2012,HIGH,Ord_4219
51488,2/5/2010,HIGH,Ord_4220
51873,6/5/2009,HIGH,Ord_4221
53222,19-10-2009,LOW,Ord_4222
54146,18-10-2010,LOW,Ord_4223
55335,15-09-2012,NOT SPECIFIED,Ord_4224
55525,8/5/2009,LOW,Ord_4225
55746,30-06-2009,NOT SPECIFIED,Ord_4226
56960,6/8/2009,HIGH,Ord_4227
57059,1/6/2011,MEDIUM,Ord_4228
57568,17-06-2010,NOT SPECIFIED,Ord_4229
57798,15-09-2012,HIGH,Ord_4230
58273,20-06-2010,HIGH,Ord_4231
58693,21-10-2009,LOW,Ord_4232
58818,15-04-2009,CRITICAL,Ord_4233
59171,12/9/2011,MEDIUM,Ord_4234
59271,25-04-2011,NOT SPECIFIED,Ord_4235
59680,18-06-2012,CRITICAL,Ord_4236
97,28-01-2010,MEDIUM,Ord_4237
323,25-03-2009,CRITICAL,Ord_4238
1095,21-08-2011,MEDIUM,Ord_4239
2562,31-07-2012,CRITICAL,Ord_4240
4099,20-08-2012,CRITICAL,Ord_4241
5509,7/4/2009,LOW,Ord_4242
8132,14-05-2009,LOW,Ord_4243
8868,28-01-2009,LOW,Ord_4244
10213,17-02-2011,HIGH,Ord_4245
10884,25-11-2009,LOW,Ord_4246
11843,17-07-2009,MEDIUM,Ord_4247
12099,11/9/2009,CRITICAL,Ord_4248
12418,18-02-2012,NOT SPECIFIED,Ord_4249
13923,8/7/2012,HIGH,Ord_4250
14439,30-08-2012,HIGH,Ord_4251
16643,11/4/2010,LOW,Ord_4252
16807,15-01-2012,MEDIUM,Ord_4253
16864,29-10-2012,NOT SPECIFIED,Ord_4254
18147,17-07-2009,NOT SPECIFIED,Ord_4255
18918,27-10-2012,NOT SPECIFIED,Ord_4256
18919,28-06-2009,LOW,Ord_4257
19104,10/8/2010,HIGH,Ord_4258
19207,15-03-2012,NOT SPECIFIED,Ord_4259
19840,24-05-2010,CRITICAL,Ord_4260
19943,24-11-2009,CRITICAL,Ord_4261
20002,12/8/2012,MEDIUM,Ord_4262
20066,2/9/2012,CRITICAL,Ord_4263
20615,15-04-2012,MEDIUM,Ord_4264
20864,6/12/2011,HIGH,Ord_4265
20868,9/10/2010,LOW,Ord_4266
21541,8/10/2009,NOT SPECIFIED,Ord_4267
22661,26-09-2010,NOT SPECIFIED,Ord_4268
22689,9/10/2011,LOW,Ord_4269
23361,3/7/2010,CRITICAL,Ord_4270
23396,18-06-2010,LOW,Ord_4271
23427,8/8/2011,LOW,Ord_4272
23751,18-03-2009,MEDIUM,Ord_4273
23943,23-06-2011,CRITICAL,Ord_4274
24608,14-08-2012,MEDIUM,Ord_4275
25507,5/8/2009,NOT SPECIFIED,Ord_4276
25509,22-05-2009,CRITICAL,Ord_4277
25952,4/9/2010,HIGH,Ord_4278
26336,26-05-2012,HIGH,Ord_4279
27558,7/7/2011,NOT SPECIFIED,Ord_4280
27969,8/6/2010,LOW,Ord_4281
29637,25-05-2009,HIGH,Ord_4282
30469,25-12-2012,NOT SPECIFIED,Ord_4283
31460,26-08-2012,HIGH,Ord_4284
31939,25-06-2011,HIGH,Ord_4285
33826,19-12-2010,LOW,Ord_4286
34151,9/9/2011,NOT SPECIFIED,Ord_4287
34659,19-11-2012,HIGH,Ord_4288
35200,5/2/2009,MEDIUM,Ord_4289
35456,1/11/2012,CRITICAL,Ord_4290
35840,29-05-2010,HIGH,Ord_4291
36069,5/12/2009,LOW,Ord_4292
36640,18-11-2011,NOT SPECIFIED,Ord_4293
36931,19-01-2011,NOT SPECIFIED,Ord_4294
37543,31-12-2011,MEDIUM,Ord_4295
39111,25-07-2011,MEDIUM,Ord_4296
39139,13-11-2010,NOT SPECIFIED,Ord_4297
39490,12/8/2012,LOW,Ord_4298
39938,10/6/2012,HIGH,Ord_4299
40098,5/2/2012,LOW,Ord_4300
41056,26-03-2012,CRITICAL,Ord_4301
42115,18-02-2012,CRITICAL,Ord_4302
43459,7/11/2011,CRITICAL,Ord_4303
45476,18-04-2012,CRITICAL,Ord_4304
45958,25-05-2011,MEDIUM,Ord_4305
47591,2/1/2012,CRITICAL,Ord_4306
49764,3/10/2010,LOW,Ord_4307
50118,18-03-2010,NOT SPECIFIED,Ord_4308
50183,24-05-2010,HIGH,Ord_4309
50786,12/10/2009,LOW,Ord_4310
50978,31-03-2012,HIGH,Ord_4311
50983,28-06-2011,CRITICAL,Ord_4312
52002,4/6/2009,HIGH,Ord_4313
52227,12/2/2009,MEDIUM,Ord_4314
52261,21-04-2011,NOT SPECIFIED,Ord_4315
52743,4/7/2010,HIGH,Ord_4316
53120,17-05-2012,NOT SPECIFIED,Ord_4317
53920,18-03-2009,CRITICAL,Ord_4318
54630,10/8/2012,LOW,Ord_4319
55299,30-03-2012,LOW,Ord_4320
55520,7/5/2011,CRITICAL,Ord_4321
55653,26-11-2010,MEDIUM,Ord_4322
56577,2/11/2011,CRITICAL,Ord_4323
56711,6/2/2011,LOW,Ord_4324
56769,29-11-2010,MEDIUM,Ord_4325
57440,23-07-2010,LOW,Ord_4326
57889,7/4/2010,LOW,Ord_4327
58564,12/11/2012,CRITICAL,Ord_4328
59072,25-05-2009,NOT SPECIFIED,Ord_4329
59652,27-01-2011,MEDIUM,Ord_4330
59783,19-08-2010,LOW,Ord_4331
